CustomerID,Age,Income,Credit_Score,Is_Active,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50
103196.0,,83251.7,845.0,0.0,0.3333,-0.5004,0.6943,-1.1837,-0.4712,1.7282,-0.4327,0.8085,0.372,,-1.5927,0.2956,-2.4342,-0.8051,0.2533,-0.2251,-0.0508,0.7105,0.0083,-2.4055,-0.0036,-1.6525,0.6797,1.1486,0.9274,0.1759,0.1505,-0.0405,0.8847,-1.1432,1.2662,0.1492,-0.7556,0.5562,1.3019,-0.0611,-0.1202,-1.4771,0.585,0.1,-0.5061,-0.0803,1.0577,-1.4901,-0.7698,-2.2975,0.8295,0.4318,1.2487,-0.7394
103197.0,50.0,110494.26,628.0,0.0,2.3287,1.1956,-0.6296,-0.4849,-0.5777,-0.2209,1.8935,2.1989,0.1232,-1.4739,-0.0337,1.1571,0.4748,0.1879,1.3142,0.344,0.0321,-0.4372,0.5599,0.8838,-0.7791,-0.1779,-1.1159,1.1839,-0.5253,0.043,-0.7947,0.4733,-0.4596,-0.6262,,-0.985,0.1902,-1.2233,0.1891,0.5118,-0.2535,-0.5458,0.851,0.7444,-0.7763,0.5982,1.2531,-1.4783,0.0374,0.56,-1.0791,0.4302,-1.0692,-1.0407
103198.0,70.0,72674.32,733.0,0.0,1.201,-0.3912,1.6336,-0.4922,0.7484,-0.1857,-0.0678,-0.4335,-0.265,-1.0713,-1.1341,1.9822,-1.1525,-0.4268,0.8258,-1.5979,-0.3088,-1.5758,1.1274,1.4832,0.1629,-0.4521,-0.3826,-1.0926,-0.0493,-0.4437,0.2213,0.3158,-0.0969,0.3461,-1.2095,0.9228,0.1586,1.2678,0.2947,0.6255,-1.3999,0.5931,0.7615,1.6749,-0.7838,-0.3548,-0.4426,-0.4211,0.8868,,1.1084,-1.7049,0.3105,1.6377
103199.0,33.0,80849.0,548.0,0.0,-1.2123,0.8073,1.2827,1.7152,-1.3353,-0.3967,2.456,1.1565,2.0997,-2.2454,2.5245,0.342,0.2119,,-1.5223,1.174,-0.9625,-0.4452,-1.2291,-1.5515,0.8344,-1.9594,0.5569,-0.7627,0.2931,0.3587,0.8999,-0.8481,1.2761,-0.328,-0.432,,-0.2796,0.7292,0.9084,1.7347,1.9256,0.5469,0.8032,-0.5962,-0.2578,1.2676,0.4879,-0.1788,-0.1069,0.6871,1.397,0.654,1.4004,0.554
103200.0,29.0,92122.6,433.0,0.0,-0.2646,,-0.3148,0.0976,-0.6877,-0.2759,-0.1405,2.1459,0.8392,1.3932,0.2379,-0.0299,1.7746,1.3268,0.6102,-2.2056,-0.1487,0.2978,0.7605,2.3876,0.7032,-0.1098,-2.0588,0.8496,0.9282,-1.5733,-1.416,1.6593,-1.0679,-1.1712,0.072,1.4744,0.5171,-1.7726,-0.3291,1.0452,1.411,-0.2252,-0.8958,-2.0094,0.0519,3.4212,0.7821,0.042,1.8931,0.1734,-0.2368,0.4776,-1.203,-0.5042
103201.0,55.0,47947.89,664.0,0.0,0.2577,1.2115,,-0.5647,1.2185,-2.0065,-1.2477,-1.2792,0.4203,-0.0042,-0.6187,-0.976,-0.0773,,-0.7663,0.0336,0.3075,-1.3509,-0.5221,0.0408,1.2348,0.6527,-0.4112,0.486,0.9219,1.036,,1.2134,-1.4201,-0.2221,0.5903,-0.3117,0.2369,0.5892,-0.0667,-0.7492,0.0976,,-1.4049,-1.0703,-0.071,-0.5009,-1.0484,0.8334,0.8975,0.1101,2.2581,-2.5712,-0.0486,0.1505
103202.0,69.0,55673.77,724.0,0.0,1.2727,-0.318,1.2626,1.7566,-0.4131,-0.4375,-1.2046,1.0264,-0.6061,-1.5084,-0.6841,0.5077,1.4458,1.3589,1.1696,1.0307,0.426,1.4611,1.2069,-0.5555,-0.5672,-2.1911,0.7703,-0.7859,-1.5524,-0.4053,0.3747,2.0648,0.2407,-0.746,0.7443,-0.6767,-1.3575,-1.5731,-0.3557,-0.803,-1.5578,-0.6056,0.8924,0.2364,-0.7928,1.4376,0.1343,0.0694,-0.7011,0.3632,1.2656,0.9762,,-0.5916
103203.0,51.0,93154.03,714.0,0.0,-1.2032,-0.2529,-0.7097,0.7779,0.2323,2.1513,0.2045,1.4864,0.6671,-2.3436,0.3302,1.7198,-0.1907,-1.3646,0.6035,0.9728,-0.0868,0.2175,0.3413,-0.3178,1.1205,-0.8641,-0.5507,-0.5373,0.1222,-0.9844,1.2573,0.787,-1.5969,0.2975,0.4403,0.6902,0.0079,2.2566,-2.3927,-0.1728,2.0486,-1.5696,0.2245,-1.1493,0.5399,1.0711,0.4577,-0.1465,0.0649,-0.1135,-1.3719,0.7872,-0.1053,1.4667
103204.0,78.0,75924.19,811.0,0.0,0.7742,0.3091,0.2387,0.8097,0.6314,-0.4817,0.222,0.4048,0.3464,1.1919,0.125,0.7104,-0.5539,1.6155,0.509,0.3385,-1.5952,0.4137,-0.6581,-2.255,-0.0344,-0.9403,1.5207,0.4325,0.3851,0.4732,-0.5542,1.5097,-1.0469,0.4187,0.1955,-0.613,1.4136,-1.8772,-0.3379,0.8553,-0.1723,-0.1036,-0.3315,,-0.2286,-1.1216,0.9811,-0.4776,2.006,-2.3173,,0.687,-0.2133,1.0918
103205.0,31.0,78043.97,684.0,1.0,,-0.7957,0.931,1.3082,0.908,0.6836,0.8995,-1.3952,0.5076,-0.3755,0.2437,-0.1772,-0.2419,-0.6138,0.8894,-0.0634,0.7516,-1.6806,-1.3843,0.0586,-0.2219,-1.7128,1.5145,1.4892,0.1763,-0.1034,0.7378,1.0508,0.4186,-2.9145,-1.1035,1.0296,0.367,-0.3475,-1.1852,1.4515,-0.5623,0.879,0.5902,-0.8937,-0.6355,-0.6055,0.1911,-0.2195,0.8947,1.0966,1.4736,0.0549,-0.1363,-0.5681
103206.0,,75832.15,687.0,0.0,-0.304,-0.701,-0.5116,0.9782,-0.5292,-0.3371,1.4794,-1.0727,-0.9067,0.6807,2.6302,-0.4166,0.7245,-0.31,1.0544,-0.0678,-2.0674,2.0709,-1.1215,-1.3105,0.4464,1.3057,-0.0561,-2.5434,0.883,-1.8192,1.3352,0.8918,-0.7294,-2.1817,0.9489,-0.1076,-0.8874,-0.8162,-0.8011,-0.4741,1.0693,0.551,-0.5968,0.2131,1.5456,-1.1678,0.1259,-1.5272,1.7505,-0.0676,-1.1473,0.3437,-1.4715,0.9254
103207.0,50.0,99457.35,,0.0,2.1441,1.0008,-0.084,-0.4716,0.1752,,,-2.6909,-0.4174,1.8083,0.8433,-1.2049,0.0692,1.2397,-0.8147,-1.6094,-0.3073,-0.616,0.4298,-0.8232,0.5784,-0.1622,1.4152,-0.2609,-0.8894,0.4131,-0.8027,2.0614,-0.8516,0.4286,0.2941,0.2916,-1.7298,-0.7775,0.1204,-1.0243,-1.1537,0.0879,-0.1723,0.423,1.3278,-0.5941,-0.2207,0.7862,-0.7456,-1.3208,0.5331,0.1013,1.8465,-0.4285
103208.0,40.0,85892.82,602.0,0.0,-0.9114,-0.6953,-1.2598,-0.175,-1.0573,0.5293,-0.5783,0.915,,0.9861,1.1667,1.5066,-1.0185,,-1.2427,-0.0617,2.377,0.3521,-1.0178,-0.2085,-0.77,,,-1.1872,-0.5759,0.1691,,-0.5539,0.0119,1.0819,-1.2466,0.572,0.5038,-0.1377,-0.7712,0.9485,-0.1408,1.1686,0.338,-2.8454,-0.7544,0.5184,-0.0185,0.3821,1.078,-0.6447,0.7525,-0.8845,0.6537,-0.0297
103209.0,67.0,86220.5,398.0,1.0,0.3641,0.5105,-1.1503,0.3848,0.0541,-1.4582,1.3618,-0.3,-0.3009,1.0431,-0.3438,0.7928,2.1978,0.0029,1.8188,-0.1832,-0.3684,0.819,-1.4437,0.2412,0.5215,-0.865,-0.5823,0.4065,1.5171,-1.1569,-0.2572,1.0567,-0.0605,0.3157,0.3822,-0.0423,-0.2014,-0.0441,1.1409,-1.9176,0.096,-1.636,-0.6379,1.0997,-1.747,-1.6469,-0.5543,0.1161,-0.8235,0.3406,-1.5141,-0.3257,0.4451,0.007
103210.0,62.0,105554.95,605.0,1.0,0.1994,0.3974,1.5122,0.1083,-1.241,1.6099,-1.4385,-0.3794,0.0024,0.0992,-1.1891,0.4024,1.4198,-0.2115,-0.8351,0.5193,0.1805,-0.3746,-0.4138,,1.449,-1.8482,1.0891,0.5569,-0.7158,1.389,-1.1015,2.0324,0.928,0.4298,1.0994,-0.0069,-0.386,0.9433,1.1058,-2.0783,0.5247,-0.7755,-1.1091,0.2183,0.2591,-1.0736,-1.5455,-1.0536,-0.6277,-1.9111,-0.5576,-0.9554,-0.6647,-0.4011
103211.0,19.0,115164.35,341.0,0.0,0.376,-0.0096,0.3799,-1.8162,-0.2276,,-2.5146,-0.9288,-1.3554,0.0529,0.3366,-0.8862,,1.5388,1.9838,1.4705,0.2273,-1.0578,-0.0807,0.7913,-0.0852,0.8052,0.6035,1.0649,0.592,-0.0386,-0.6774,-0.1322,-0.1778,-0.5526,1.2345,-2.4322,-0.6773,0.2321,0.1437,-2.2337,-0.2893,-0.0931,-0.3637,-0.3998,-0.3474,0.0431,-0.066,-0.5305,1.4551,-1.7805,-0.5878,1.0702,0.7489,0.7176
103212.0,58.0,131089.79,767.0,0.0,1.1555,0.2671,0.6956,-1.4021,0.2418,-0.461,0.4591,0.3827,-0.0603,-0.7697,0.4127,0.8043,1.4177,0.1857,-0.0841,1.3473,-1.7032,-0.2485,0.6084,0.57,-1.7123,-0.7405,0.3295,-1.7744,-0.549,0.1924,1.716,1.4286,0.2157,0.1567,0.4198,-0.0317,-0.8223,0.3577,0.3728,-0.7456,-0.9645,0.5121,-0.412,0.0623,0.7599,-1.2911,0.364,0.1087,-0.2272,0.5633,0.3028,-1.5679,-0.9301,1.3576
103213.0,38.0,,739.0,1.0,-1.3427,0.6819,0.397,-0.0232,-1.1557,0.3683,-0.7169,0.5354,-1.856,0.2347,1.8168,-0.0577,0.663,-0.7971,0.2363,0.6018,-2.8692,-1.0137,0.4447,-0.3898,0.2749,0.6235,0.8202,-0.1096,0.1429,,1.2602,0.4005,-0.5432,0.9191,-0.1469,1.5166,-0.1287,1.0427,-1.7267,0.7001,-0.1902,-0.1696,0.1398,-0.5559,0.8006,-0.159,-0.0264,1.1592,-1.1505,0.1113,0.0982,-0.1505,-0.443,-0.006
103214.0,19.0,136735.19,626.0,0.0,0.1585,1.438,0.1213,-1.756,0.9465,-0.6149,-0.5906,-0.7446,1.7685,-0.0889,1.7828,0.6808,,-0.382,0.2041,-1.5234,0.6916,-0.1522,0.1789,-0.2718,-1.3613,-0.6578,0.1355,0.0103,-1.5106,-0.983,-0.0897,0.979,-0.2363,-0.3593,-0.8055,,-1.1074,-0.0642,0.0574,1.0803,1.4062,-1.9202,1.0629,0.4759,0.3777,-1.623,0.4581,0.8692,1.2887,-0.7968,-0.0866,-0.128,1.2416,-0.4105
103215.0,44.0,47580.68,332.0,1.0,1.9695,-0.9401,-0.5236,-1.3063,-0.7558,-0.2269,0.2426,-0.2664,-1.0249,-0.7655,0.6674,-2.0929,0.5473,-1.0712,0.4582,0.8112,0.1751,0.7233,1.225,-0.7364,-1.4685,-0.9496,-0.2875,-0.257,0.6314,-0.8508,-0.0235,-0.2113,0.5259,-2.0723,1.5957,,1.2684,-0.7508,-1.5315,-0.3869,-1.7197,0.4129,0.9714,1.6697,-0.0458,-0.2337,-0.2654,0.0528,-0.6147,-0.2729,-0.7542,-0.2093,-0.1469,-0.8433
103216.0,74.0,123381.19,711.0,0.0,0.7982,-0.9755,1.7516,-0.4856,-0.7991,1.0221,-0.3865,-1.5836,-0.6292,-1.1316,0.312,0.0246,-0.666,-0.9227,1.4913,-0.2834,0.5974,-2.0229,-0.2308,-1.0763,0.6676,-0.1522,-1.3049,-1.2474,-0.2636,-0.1865,0.1859,-0.3179,0.078,1.5384,-0.036,-0.0854,0.4113,-1.3524,-0.808,-1.2196,-0.1675,-0.4446,-1.0022,,-0.3961,-2.0696,0.1121,-0.3493,-0.4067,-1.2264,-1.8937,1.0573,0.4296,0.9056
103217.0,26.0,59151.0,413.0,1.0,-0.6609,-0.0991,-1.2854,0.074,-1.2032,0.6094,0.8399,0.367,-0.2553,-0.2281,-0.9164,0.2521,0.0653,-0.6555,-0.2791,-1.365,-0.7573,0.5923,-2.0402,-1.9635,1.0457,0.8309,-0.1427,0.0285,-1.1324,-0.8919,-1.9261,-0.119,-1.3514,0.008,-1.266,1.5487,-1.4338,0.3787,,0.4044,-0.3411,-0.1231,1.7539,-0.0707,0.9794,-1.1868,0.1765,0.2196,0.032,-1.5613,0.9759,-0.9906,-0.5829,-0.4692
103218.0,18.0,73276.51,807.0,1.0,-0.8,0.3538,-1.1938,0.613,0.5368,1.3619,-0.4014,-0.1982,0.6616,0.0435,-1.6917,0.777,0.0268,-1.858,1.4981,-0.5505,-0.2017,-0.0339,-0.8137,1.0186,1.5504,,-1.2618,0.5135,3.1914,-0.3708,0.2665,-0.827,0.5152,-0.8773,-2.3701,-0.7617,1.926,0.1551,-1.3915,-1.1326,1.0693,0.5428,1.346,-0.9548,0.7163,-0.5779,-0.4686,1.8375,0.8673,-0.8977,0.4061,1.347,-0.0503,-2.5187
103219.0,28.0,75464.4,355.0,0.0,0.5178,0.2818,-0.6332,0.8997,1.1743,0.75,-1.4843,0.0381,0.7594,0.8429,-0.9422,-1.0079,0.0676,0.6047,-1.0116,2.6202,0.1069,0.518,-0.2528,1.0503,-0.2343,0.6485,-1.2256,-2.1947,1.5447,0.5744,-0.5627,-1.2607,0.2613,-0.1934,-0.879,0.5057,-0.1194,-2.2496,-0.2299,-1.8644,0.1106,0.4598,0.0141,-1.1285,-1.9017,0.5636,1.5193,0.1425,0.3588,0.3888,0.6507,-1.3643,1.2454,0.4242
103220.0,20.0,53325.73,651.0,1.0,-0.4893,1.7195,0.3923,0.2953,-0.2756,0.3879,-1.1531,-0.8822,-0.8697,1.3275,1.305,-2.6273,-0.087,0.5414,-0.7131,-0.2486,-0.287,0.5529,1.0936,-0.3087,0.7764,1.1653,1.9471,0.5491,1.7118,0.7438,-0.4478,0.4439,0.0776,1.8296,-0.9348,0.0581,0.5735,-0.2251,0.38,-1.265,,-0.3309,0.4888,1.271,0.8036,1.5219,1.9619,-0.9244,-2.1571,0.1924,0.3979,-0.9392,-0.6118,0.4802
103221.0,69.0,77167.97,628.0,1.0,-0.1428,-0.9586,0.1678,0.9842,-1.4971,-1.3618,-0.0549,-0.6302,-0.2672,-0.6349,2.4735,,-0.2304,0.1919,-1.5773,1.4687,0.3721,0.7567,-0.0481,-0.3304,-0.9697,1.3075,-0.955,-0.9375,0.3544,-0.2519,3.0233,-0.7351,2.0348,-0.3549,1.5205,0.2667,0.3224,0.2708,1.3096,0.4067,0.7317,0.4626,0.6219,-1.0961,1.1851,-2.4607,0.6095,-0.2975,0.0917,-2.3292,-1.51,-0.8981,0.7743,-1.0671
103222.0,79.0,54616.55,845.0,1.0,-0.7435,-1.652,-0.8178,-0.7575,-1.1711,-0.7346,2.5111,0.9424,0.9793,0.0551,0.5337,0.4491,-1.7193,-0.8462,-0.1814,0.5035,-0.1772,2.2925,1.3559,1.2496,0.4661,1.0555,0.1252,0.6188,1.3134,-0.4796,0.3544,-0.0821,-1.6248,0.2555,0.493,-1.9385,1.2326,0.2246,0.7119,-0.3585,-0.1926,0.2518,0.134,-1.1414,-1.5296,-0.3631,0.9546,-0.0517,-0.7055,-0.2724,-1.0433,-1.0546,-0.5897,0.59
103223.0,40.0,44126.41,569.0,0.0,2.074,0.5138,-0.3417,-0.9975,-0.3359,-0.3179,0.2624,0.8737,-0.6045,-0.9031,0.6257,0.0254,-1.6466,0.8553,-0.4859,0.6239,-0.6991,-0.2489,0.599,-0.8585,0.5055,-0.4951,-0.4925,-0.1359,-0.91,-0.9599,-0.1224,-0.2451,2.3322,0.8586,-0.8177,0.971,0.497,-1.2107,-0.2787,-2.2138,-0.5227,0.4676,0.2338,-1.4287,-0.4412,0.5305,1.4717,0.3095,-1.1585,-1.7366,-2.0625,2.0697,-0.4426,0.7984
103224.0,43.0,74031.91,495.0,0.0,0.3465,0.2231,-0.4518,-0.1854,-0.5989,-2.693,0.1341,1.084,-1.5867,0.96,-0.7434,-1.1925,0.2841,0.475,-0.8924,-1.1227,0.6366,0.5233,0.7109,1.1793,1.2327,-0.2165,1.9187,-1.2177,,-0.911,-0.5853,0.4901,-0.3909,2.5511,-1.1246,0.2846,-0.9965,1.462,0.1072,-0.3876,-1.3589,2.1402,2.5223,-1.3191,0.4954,-0.9743,0.4315,-0.7543,-1.5638,-0.0976,-0.0701,0.4288,-1.5848,-0.0059
103225.0,21.0,114746.92,712.0,1.0,0.0528,-0.1367,0.2308,0.6592,-1.5451,-0.3224,2.1837,0.35,0.6194,-1.2263,-0.0344,1.7543,-0.248,-0.8402,0.2287,-1.3374,1.4602,-1.5066,0.0168,1.7861,-0.9835,-1.0867,-1.0436,-0.2998,0.7871,-0.1159,-0.2823,1.0924,2.1824,-2.0782,0.2416,0.3459,0.6097,-1.0515,-0.34,2.871,1.9458,0.8578,0.3364,-0.5496,-0.9773,0.0601,0.3725,1.1556,-0.8686,0.3588,-0.3657,0.5753,-0.5085,0.0025
103226.0,35.0,68649.51,378.0,1.0,-1.6324,0.8074,-0.4694,0.8158,0.2505,0.0735,-0.2241,-1.6144,-0.5073,-1.5294,-1.6795,0.9417,0.4894,0.9283,1.1383,,-1.469,0.9256,-1.2517,1.8281,-0.1449,0.0707,-1.4831,-0.1527,-0.2012,-0.2931,-1.2562,-0.9106,-1.6692,-0.0536,0.4691,0.236,0.0693,-0.092,-1.1723,-0.798,-0.3738,0.4967,-1.9659,1.5337,-0.1467,0.2168,-1.3289,-1.2162,-0.6743,1.5289,-0.8459,0.6533,-2.264,0.3302
103227.0,72.0,98525.52,382.0,0.0,,-1.6336,1.665,1.2394,-0.3886,0.5713,-0.1251,1.5785,-1.5838,-1.9234,-0.127,1.8052,1.2242,-0.3485,-1.0424,-0.0273,0.2348,0.2942,-0.3747,-1.7657,1.421,0.3439,-0.7757,0.8624,-0.3369,1.0889,2.5622,-0.3137,-1.1566,1.1355,-0.0383,-0.4605,-0.0928,0.1663,0.2216,-0.1814,-1.4033,1.1032,-0.2675,-1.1427,0.3654,-0.3954,1.8513,0.1491,0.0373,-0.1395,-0.2013,-1.1692,0.0515,0.2691
103228.0,23.0,53858.34,436.0,0.0,-0.0609,-1.7317,,0.5469,0.7133,-1.5854,-0.5244,-0.3029,1.3086,0.2058,,-0.3591,1.3068,0.8839,1.4558,,1.5105,-0.7981,0.7334,-0.8288,-0.3555,0.1593,0.4352,,2.0213,-1.4268,0.8841,0.204,,0.9634,0.7729,0.1211,-0.1026,0.2941,-1.0794,0.9171,3.0151,1.3132,0.7561,-0.0514,0.424,0.5459,-0.1011,-1.2127,-0.0129,-0.6862,-0.319,-0.2379,0.1109,1.1832
103229.0,52.0,42913.1,838.0,0.0,-0.0597,-2.0015,-0.2861,1.9511,0.1836,-0.8405,-0.295,1.4161,-1.8098,-1.4043,-0.173,-1.6306,-0.4255,-0.3292,0.4563,0.6603,-0.211,-1.4702,0.2444,1.1001,-1.4216,-0.4403,,-1.034,0.8254,-0.0654,0.7944,1.3271,-0.2929,0.2943,0.726,0.7462,0.4985,-0.7808,2.0045,0.5522,-0.8577,,-0.1108,-0.9756,-0.0367,-0.9828,-0.3324,0.9373,-0.543,0.9142,-0.7532,-0.0413,2.2751,0.3999
103230.0,39.0,86346.5,605.0,1.0,1.6609,-0.7095,0.7039,0.7755,0.0759,-0.2583,0.3743,0.4242,1.1059,,-0.5371,0.0221,0.7766,0.769,-0.531,0.5898,1.1591,-0.7831,1.0009,0.3526,1.1405,-0.4752,-0.0,-0.0463,-0.6861,0.392,0.4652,,0.2271,0.3958,-1.5351,1.6391,-0.5742,1.8245,-0.3137,-0.3587,-2.6884,0.9434,0.2697,-0.215,-0.2634,0.586,1.4575,0.4131,0.0568,2.7218,-0.1691,0.447,0.1829,0.6908
103231.0,60.0,118890.31,,0.0,0.1238,1.2217,0.5322,-0.0646,-0.2365,1.9164,2.4201,0.1229,-0.2622,-1.0079,0.9837,-0.3221,1.6632,-1.2029,0.2266,,-1.8615,-0.6395,0.6501,0.2565,0.3083,-0.4834,-0.1816,-0.9591,-1.6625,1.2039,0.651,0.7674,0.7659,-0.2948,-0.1952,0.2314,0.7525,-0.6583,1.1382,0.7473,-0.179,-1.7864,1.7082,0.649,-1.088,0.8982,0.1226,-0.2322,-0.0379,0.3859,0.5562,1.2232,0.0475,-1.3074
103232.0,32.0,80223.86,687.0,0.0,1.0383,-1.4832,1.1354,0.991,0.0548,1.2961,-0.9272,-0.8528,1.2802,-2.1854,0.2311,-0.7333,0.0608,-0.691,-0.4023,-0.0384,-0.1112,0.0145,1.2606,-1.4216,0.5458,0.2437,1.7825,-0.9076,-0.0685,0.5675,0.9701,0.4896,-1.7105,1.8362,-1.3486,0.4098,-1.4796,-1.0803,0.0481,-0.6897,-0.9321,-0.5215,1.2907,-0.1499,0.8771,0.1452,-0.3264,-0.3247,-0.6542,0.1751,-0.4122,-0.8931,0.4331,-1.5073
103233.0,39.0,95666.19,848.0,0.0,0.1793,0.0387,0.9543,1.5567,1.4966,-0.5667,-1.3257,-0.3859,-0.9619,0.5333,-0.7024,1.1271,1.0334,1.016,-0.3323,-0.6102,-2.3323,-0.1493,-1.1037,1.3539,-0.7142,1.0445,-1.5264,-0.857,-0.0841,0.3531,0.7388,0.039,,1.6736,-0.7521,1.8504,-0.0905,0.0706,-0.6618,1.4607,-1.0226,-0.4723,0.1068,1.2039,0.6722,-1.0566,-0.4968,-1.4045,-0.6325,0.2004,-0.0088,-0.1973,0.1903,0.8793
103234.0,77.0,112378.11,805.0,0.0,0.861,0.3049,-0.2349,-1.4291,-1.958,0.7777,0.2258,-0.4451,-0.8929,-0.8028,-0.8054,-0.3373,-1.5804,-1.3677,0.7593,-0.6034,,0.1351,-0.4189,-0.4977,1.0697,-0.5214,-0.0133,0.3183,0.753,-2.025,-1.2093,-2.1915,-0.173,1.8506,-0.5223,0.7293,-1.6924,0.9573,1.3466,-0.4361,-0.0121,-0.9385,-1.3218,-0.1663,-0.4417,-0.6255,-0.0164,0.204,-0.5127,-0.2268,0.8645,-0.0047,,-0.161
103235.0,54.0,74086.74,687.0,1.0,-1.668,1.5471,1.1447,-0.425,0.2545,-1.0775,1.0489,-0.2279,0.171,-0.8701,0.0119,-1.1352,-0.1741,0.3473,-0.6098,1.401,-0.355,1.0013,-0.6825,-0.2299,-0.0588,0.0193,-0.2183,-0.2204,0.0326,-0.7783,-0.3835,1.0217,0.4413,0.6709,-0.9214,-1.008,0.3643,1.1014,-0.2182,-0.2281,0.2608,0.5336,-0.5835,-0.8182,1.6395,0.3962,0.6393,-1.2881,0.0225,0.9104,-0.5677,0.0691,0.5047,-0.6037
103236.0,69.0,71198.42,592.0,1.0,-1.2565,-0.862,,-1.0003,-0.2183,-1.4468,-1.1008,1.2817,0.7957,0.5263,0.6317,-1.6938,0.9146,-0.0915,-1.1874,,-0.3671,0.3538,-0.1265,-0.1066,0.4812,-0.6998,2.1495,-1.0686,1.0486,-1.4944,0.7254,0.8019,0.3105,0.128,-0.0049,-0.139,1.0235,0.0625,0.586,0.0793,0.5375,-0.7896,2.1424,0.7475,0.55,-0.1377,-0.2197,1.7411,0.7436,0.4874,0.8978,-0.664,1.7645,0.7736
103237.0,59.0,86802.21,478.0,0.0,0.9238,-0.9021,-1.1013,-0.1459,-0.8236,-0.6813,-0.2444,-1.0421,-0.2377,0.6661,,-0.9197,0.176,-0.8564,0.5565,1.5042,-1.3345,0.0479,1.2039,-0.2466,-1.4414,-0.3169,0.3125,0.329,-1.4242,0.7736,0.4416,0.1395,-0.4844,-2.3498,-0.3004,-1.0259,-1.1315,-0.6498,-0.259,-1.406,-0.3023,0.1962,-0.5686,-0.1946,-0.2171,0.698,-0.2852,-2.0066,-0.9626,-0.1941,-1.3216,0.9348,0.5518,0.7144
103238.0,29.0,91250.48,728.0,1.0,1.4965,1.035,-0.0409,-0.5378,0.5822,-0.0365,0.8498,0.3605,-0.8003,-0.101,-0.7734,-0.3117,0.0096,0.3159,0.7735,0.0488,-0.9622,1.0382,0.1846,-0.6879,0.1667,1.3127,1.2331,0.1602,-0.2997,0.1008,-2.5879,-0.721,-0.5331,-0.5934,-0.5236,2.6739,0.5526,0.4827,0.8081,-0.9264,-0.7495,-0.0035,0.3872,0.7007,0.0816,-0.3737,-0.4256,0.1669,-0.4728,0.3811,,-0.5774,0.6934,-1.6916
103239.0,64.0,40025.62,823.0,0.0,-1.7065,-1.0723,0.3803,0.516,-0.4929,0.0625,-0.2959,1.3176,-1.4001,0.4889,1.0083,-1.5646,1.5389,-0.736,1.2028,1.7602,0.1574,2.0122,-0.5744,-1.1194,0.0705,-1.0086,-0.095,1.8108,,-1.2757,1.8021,1.0293,1.531,-0.6013,-0.1897,0.0834,0.9168,-1.1878,0.3798,-0.2667,-0.6712,-0.3444,-0.5523,0.0733,1.7999,-1.3224,0.9524,-1.6288,0.4279,0.0357,-0.0333,-1.1609,0.5464,1.711
103240.0,66.0,82393.14,611.0,1.0,0.0122,1.2095,0.2151,1.2722,-1.3724,1.5355,1.4037,-0.0248,-0.8404,-0.9258,-1.718,1.0252,-0.4676,2.5571,0.2644,1.9256,-2.1037,-0.8316,1.6443,0.8274,0.5578,0.3146,0.3994,-1.9156,0.2269,1.1604,1.2319,-2.0995,0.9626,-0.058,1.3273,-1.9118,-0.2697,-0.2204,-1.1328,-0.6547,-0.1613,-0.5535,,-1.673,0.1095,-2.8539,0.368,-0.0041,-0.3479,0.4375,-0.5893,-0.3876,0.2927,0.6954
103241.0,59.0,74982.96,379.0,0.0,-1.4996,0.3569,0.4498,1.2651,-0.9923,-1.435,-1.2862,0.0121,-1.6763,-0.3493,-0.933,0.5145,-0.0051,-0.7536,-0.6072,0.2811,-0.0181,,-0.3117,-0.1742,-0.1903,-0.6122,0.2694,0.7304,0.3306,0.9724,0.8445,0.4432,1.9155,-0.3233,-0.2879,-1.4966,-0.8285,1.5509,-0.471,0.9591,-1.7911,-1.1744,-0.9772,1.5269,-0.5844,-0.9567,-1.7492,-0.7757,0.1271,0.5846,-0.3374,0.5135,1.5024,0.5569
103242.0,55.0,55262.03,313.0,0.0,-0.6642,-1.7656,-0.7888,0.8717,0.4935,1.2398,0.6012,-0.4617,1.0343,-1.3286,0.9444,-0.6739,0.5583,1.3602,-0.994,0.0481,1.1172,0.2038,-1.2943,1.8718,0.6912,0.1611,-0.6248,-0.8189,0.6942,0.272,-0.2526,1.9734,,0.5842,-0.6216,-2.3387,1.3756,1.4703,-0.9091,-0.7559,-0.8313,0.2608,0.8475,1.3697,-1.7985,0.0179,0.8576,0.2386,-1.4311,-0.0148,-0.0991,0.1226,-0.0118,-0.679
